ID	DOCULECT	CONCEPT	VALUE	FORM	PROTO	PROTO_FORMS	COGIDS	TOKENS
648	Bola	fabric (silk)	pau³¹ ta³¹ pɛ̱̃³⁵	pau³¹+ta³¹+pɛ̱̃³⁵	  	 *daH / *dzaH 	1968 93 1969	p au ³¹ + t a ³¹ + p ɛ̱̃ ³⁵
649	Lashi	fabric (silk)	pou³³ tso³³ pan³³	pou³³+tso³³+pan³³	  	  	1970 93 1971	p ou ³³ + ts o ³³ + p a n ³³
650	Maru	fabric (silk)	puk⁵⁵ tsɔ³¹	puk⁵⁵+tsɔ³¹	 	 *dza	1972 1076	p u k ⁵⁵ + ts ɔ ³¹
2238	Achang_Longchuan	face	ȵɔʔ⁵⁵ mui³¹	ȵɔʔ⁵⁵+mui³¹	 	*mjak / *njak / *ɲak *muiH	438 443	ȵ ɔ ʔ ⁵⁵ + m ui ³¹
2241	Old_Burmese	face	mho₂k	mhOk		*ʔmuk / *ʔmuk	442	mʰ o₂/ɔ k
2242	Rangoon	face	mjɛʔ⁴ n̥ɑ²²	mjɛʔ⁴+n̥ɑ²²	 	 	438 2747	m j ɛ ʔ ⁴ + n̥ ɑ ²²
2243	Atsi	face	mjoʔ²¹ toŋ²¹	mjoʔ²¹+toŋ²¹	 	 	438 2748	m j o ʔ ²¹ + t o ŋ ²¹
2244	Bola	face	mjaʔ³¹ tuŋ³¹	mjaʔ³¹+tuŋ³¹	 	*mjak 	438 2749	m j a ʔ ³¹ + t u ŋ ³¹
2245	Lashi	face	mjoʔ³¹ tuaŋ³³	mjoʔ³¹+twaŋ³³	 	 	438 2750	m j o ʔ ³¹ + t w a ŋ ³³
2246	Maru	face	mjɔʔ³¹ khuŋ³⁵	mjɔʔ³¹+khuŋ³⁵	 	*mjak / *mrak 	438 2751	m j ɔ ʔ ³¹ + kʰ u ŋ ³⁵
2247	Xiandao	face	ɲɔʔ⁵⁵ n̥ɔ⁵⁵	ɲɔʔ⁵⁵+n̥ɔ⁵⁵	 	 	438 528	ɲ ɔ ʔ ⁵⁵ + n̥ ɔ ⁵⁵
4915	ProtoBurmish	face	*ʔmuk	ˀmuk⁴	*ʔmuk	*ʔmuk	442	ˀm u k ⁴
2864	Old_Burmese	fall (rain)	ro₁	rU		*ro	528	r o₁/ʊ
2865	Rangoon	fall (rain)	jwɑ²²	jwɑ²²			1476	j w ɑ ²²
2866	Achang_Longchuan	fall (rain)	ʐo⁵⁵	ʐo⁵⁵		*ro / *rʊ	1477	ʐ o ⁵⁵
2867	Atsi	fall (rain)	vo⁵¹	vo⁵¹			1478	v o ⁵¹
2868	Bola	fall (rain)	ɣɔ⁵⁵	ɣɔ⁵⁵			1479	ɣ ɔ ⁵⁵
2869	Lashi	fall (rain)	wɔː⁵³	wɔː⁵³			528	w ɔː ⁵³
2870	Maru	fall (rain)	vu³¹	vu³¹		*wo	338	v u ³¹
2871	Xiandao	fall (rain)	ʐo⁵⁵	ʐo⁵⁵			1480	ʐ o ⁵⁵
4811	ProtoBurmish	fall (rain)	*wo	wo¹	*wo	*wo	338	w o ¹
1006	Bola	fall / tumble down	pjɔt³¹ kja³⁵	pjɔt³¹+kja³⁵	 	 *gjaX	2145 170	p j ɔ t ³¹ + k j a ³⁵
1007	Lashi	fall / tumble down	pjiːk³¹ kjɔː⁵⁵	pjiːk³¹+kjɔː⁵⁵	 	 	2146 1167	p j iː k ³¹ + k j ɔː ⁵⁵
1008	Maru	fall / tumble down	pjik³¹ kjɔ⁵⁵	pjik³¹+kjɔ⁵⁵	 	 *gjaX / *graX	2147 169	p j i k ³¹ + k j ɔ ⁵⁵
1023	Rangoon	fall / tumble down	tɕɑ⁵³	tɕɑ⁵³			1174	tɕ ɑ ⁵³
1024	Achang_Longchuan	fall / tumble down	kʐua³⁵	kʐwa³⁵		*graX	169	k ʐ w a ³⁵
1025	Xiandao	fall / tumble down	kʐɔ³⁵	kʐɔ³⁵			170	k ʐ ɔ ³⁵
1997	Achang_Longchuan	fall down (a house) / collapse	ləŋ⁵⁵	ləŋ⁵⁵		*liŋ	370	l ə ŋ ⁵⁵
1998	Xiandao	fall down (a house) / collapse	liŋ³¹	liŋ³¹			371	l i ŋ ³¹
1999	Rangoon	fall over / down	lɛ⁵⁵	lɛ⁵⁵			371	l ɛ ⁵⁵
2000	Achang_Longchuan	fall over / down	ləŋ⁵⁵	ləŋ⁵⁵		*liŋ	370	l ə ŋ ⁵⁵
2001	Atsi	fall over / down	leŋ²¹ pat²¹	leŋ²¹+pat²¹	 	 	371 2640	l e ŋ ²¹ + p a t ²¹
2002	Bola	fall over / down	laŋ³¹ pɛʔ³¹	laŋ³¹+pɛʔ³¹	 	*liŋH 	371 2641	l a ŋ ³¹ + p ɛ ʔ ³¹
2003	Lashi	fall over / down	ləŋ³¹ paːt³¹	ləŋ³¹+paːt³¹	 	 	371 2642	l ə ŋ ³¹ + p aː t ³¹
2004	Maru	fall over / down	laŋ³⁵ pɛʔ⁵⁵	laŋ³⁵+pɛʔ⁵⁵	 	*liŋH 	371 2643	l a ŋ ³⁵ + p ɛ ʔ ⁵⁵
2005	Xiandao	fall over / down	liŋ³¹	liŋ³¹			371	l i ŋ ³¹
4844	ProtoBurmish	fall over / down	*liŋH	liŋ²	*liŋH	*liŋH	371	l i ŋ ²
4219	Achang_Longchuan	familiar with, be / know sthg. o	sa³⁵	sa³⁵		*ʔsɛX / *ʔrɛX / *sɛX	877	s a ³⁵
4220	Atsi	familiar with, be / know sthg. o	se⁵⁵	se⁵⁵			877	s e ⁵⁵
4221	Bola	familiar with, be / know sthg. o	tʃə̆⁵⁵ sɛ³⁵	tʃə̆⁵⁵+sɛ³⁵	 	 *sɛX	3663 1662	tʃ ə̆ ⁵⁵ + s ɛ ³⁵
4222	Lashi	familiar with, be / know sthg. o	sɛ̱⁵³	sɛ̱⁵³			877	s ɛ̱ ⁵³
4223	Maru	familiar with, be / know sthg. o	sɛ⁵⁵	sɛ⁵⁵		*sɛX	877	s ɛ ⁵⁵
4224	Xiandao	familiar with, be / know sthg. o	sa³⁵	sa³⁵			877	s a ³⁵
15	Achang_Longchuan	fan (winnowing)	lam³¹ pɔ³¹	lam³¹+pɔ³¹	 	 *baH	1687 2	l a m ³¹ + p ɔ ³¹
16	Atsi	fan (winnowing)	pjo⁵¹	pjo⁵¹			3	p j o ⁵¹
17	Bola	fan (winnowing)	pa³⁵ laŋ³¹	pa³⁵+laŋ³¹	 	*baX 	3 1688	p a ³⁵ + l a ŋ ³¹
18	Lashi	fan (winnowing)	po⁵⁵ ləŋ⁵⁵	po⁵⁵+ləŋ⁵⁵	 	 	3 1689	p o ⁵⁵ + l ə ŋ ⁵⁵
19	Maru	fan (winnowing)	pɔ⁵⁵ laŋ⁵⁵	pɔ⁵⁵+laŋ⁵⁵	 	*baX 	3 1690	p ɔ ⁵⁵ + l a ŋ ⁵⁵
20	Xiandao	fan (winnowing)	n̥am³¹ pɔ³¹	n̥am³¹+pɔ³¹	 	 	1691 3	n̥ a m ³¹ + p ɔ ³¹
4475	ProtoBurmish	fan (winnowing)	*baH	ba²	*baH	*baH	2	b a ²
4476	ProtoBurmish	fan (winnowing)	*baX	ba³	*baX	*baX	3	b a ³
1571	Achang_Longchuan	fart	tɕhi³¹ tset⁵⁵	tɕhi³¹+tset⁵⁵	 	*ʔkjaiH / *ʔkjiH / *ʔkjeH / *kjaiH / *kjiH / *kjeH 	288 2401	tɕʰ i ³¹ + ts e t ⁵⁵
1572	Atsi	fart	khji²¹	khji²¹			280	kʰ j i ²¹
1573	Bola	fart	khji³⁵	khji³⁵		*kjiX / *kjeX	1272	kʰ j i ³⁵
1574	Lashi	fart	khjei⁵⁵	khjei⁵⁵			280	kʰ j ei ⁵⁵
1575	Maru	fart	khjik⁵⁵	khjik⁵⁵		*kji / *kjiH / *kjiX / *kri / *kriH / *kriX	278	kʰ j i k ⁵⁵
2746	Old_Burmese	father	aʔ phaʔ	aʔ+phaʔ	 	 *paX / *ʔpaX / *ʔpaX	3033 1455	a ʔ + pʰ a ʔ
2747	Rangoon	father	ɑ⁵³ phe²²	ɑ⁵³+phe²²	 	 	3034 501	ɑ ⁵³ + pʰ e ²²
2748	Atsi	father	a⁵⁵ va²¹	a⁵⁵+va²¹	 	 	3035 501	a ⁵⁵ + v a ²¹
2749	Bola	father	a³¹ va⁵⁵	a³¹+va⁵⁵	 	 *wa	3036 1456	a ³¹ + v a ⁵⁵
2750	Lashi	father	a⁵⁵ pho⁵³	a⁵⁵+pho⁵³	 	 	3037 501	a ⁵⁵ + pʰ o ⁵³
2751	Maru	father	a⁵⁵ phɔ⁵⁵	a⁵⁵+phɔ⁵⁵	 	 *paX	3038 500	a ⁵⁵ + pʰ ɔ ⁵⁵
2752	Xiandao	father	po³¹	po³¹			501	p o ³¹
2734	Rangoon	father-in-law	jɑuʔ⁴ khɑ⁵³ mɑ⁵³	jɑuʔ⁴+khɑ⁵³+mɑ⁵³	  	  	3020 501 3021	j ɑu ʔ ⁴ + kʰ ɑ ⁵³ + m ɑ ⁵³
2735	Achang_Longchuan	father-in-law	phɔ³¹ tʂau³¹	phɔ³¹+tʂau³¹	 	*paH / *ʔpaH 	502 3022	pʰ ɔ ³¹ + ʈʂ au ³¹
2736	Atsi	father-in-law	a⁵⁵ tsa̱²¹	a⁵⁵+tsa̱²¹	 	 	3023 501	a ⁵⁵ + ts a̱ ²¹
2737	Bola	father-in-law	jauʔ³¹ pha³⁵	jauʔ³¹+pha³⁵	 	 *paX	3024 500	j au ʔ ³¹ + pʰ a ³⁵
2738	Lashi	father-in-law	juʔ³¹ pho⁵³	juʔ³¹+pho⁵³	 	 	3025 501	j u ʔ ³¹ + pʰ o ⁵³
2739	Maru	father-in-law	jauk³¹ phɔ⁵⁵	jauk³¹+phɔ⁵⁵	 	 *paX	3026 500	j au k ³¹ + pʰ ɔ ⁵⁵
2740	Xiandao	father-in-law	po³¹	po³¹			501	p o ³¹
4973	ProtoBurmish	father-in-law	*paX	pa³	*paX	*paX	500	p a ³
4974	ProtoBurmish	father-in-law	*ʔpaX	ˀpa³	*ʔpaX	*ʔpaX	501	ˀp a ³
4975	ProtoBurmish	father-in-law	*paH	pa²	*paH	*paH	502	p a ²
1897	Rangoon	fathom	lɑ̃²²	lɑ̃²²			344	l ɑ̃ ²²
1898	Achang_Longchuan	fathom	lam⁵⁵	lam⁵⁵		*lam	344	l a m ⁵⁵
1899	Atsi	fathom	lam⁵¹	lam⁵¹			344	l a m ⁵¹
1900	Bola	fathom	lɛ̃⁵⁵	lɛ̃⁵⁵		*lam / *lan	344	l ɛ̃ ⁵⁵
1901	Lashi	fathom	lam³¹	lam³¹			344	l a m ³¹
1902	Maru	fathom	lɛ̃³¹	lɛ̃³¹		*lam	344	l ɛ̃ ³¹
1903	Xiandao	fathom	lam⁵⁵	lam⁵⁵			344	l a m ⁵⁵
4817	ProtoBurmish	fathom	*lam	lam¹	*lam	*lam	344	l a m ¹
2455	Old_Burmese	feather / plume	aʔ muyḥ	aʔ+mujḥ	 	 *muiH	2862 443	a ʔ + m u j ḥ/⁵
2456	Rangoon	feather / plume	ŋ̊ɛʔ⁴ mwe⁵⁵	ŋ̊ɛʔ⁴+mwe⁵⁵	 	 	2863 443	ŋ̊ ɛ ʔ ⁴ + m w e ⁵⁵
2457	Achang_Longchuan	feather / plume	a³¹ mui³¹	a³¹+mui³¹	 	 *muiH	2864 443	a ³¹ + m ui ³¹
2458	Atsi	feather / plume	ʃŏ²¹ mau⁵⁵	ʃŏ²¹+mau⁵⁵	 	 	2865 443	ʃ ŏ ²¹ + m au ⁵⁵
2459	Bola	feather / plume	a³¹ mau³⁵	a³¹+mau³⁵	 	 	2866 443	a ³¹ + m au ³⁵
2460	Lashi	feather / plume	sŏ⁵⁵ mou⁵⁵	sŏ⁵⁵+mou⁵⁵	 	 	2867 443	s ŏ ⁵⁵ + m ou ⁵⁵
2461	Maru	feather / plume	ʃɔ̆³⁵ muk⁵⁵	ʃɔ̆³⁵+muk⁵⁵	 	 	2868 443	ʃ ɔ̆ ³⁵ + m u k ⁵⁵
2462	Xiandao	feather / plume	mui³¹	mui³¹			443	m ui ³¹
4916	ProtoBurmish	feather / plume	*muiH	mui²	*muiH	*muiH	443	m ui ²
574	Rangoon	feed (pig) / pigwash	wɛʔ⁴ sɑ²²	wɛʔ⁴+sɑ²²	 	 	334 1039	w ɛ ʔ ⁴ + s ɑ ²²
575	Achang_Longchuan	feed (pig) / pigwash	oʔ⁵⁵ tɕɔ⁵⁵	oʔ⁵⁵+tɕɔ⁵⁵	 	*ʔok / *wak / *wok *gja	335 1040	o ʔ ⁵⁵ + tɕ ɔ ⁵⁵
576	Atsi	feed (pig) / pigwash	vaʔ²¹ tsaŋ²¹	vaʔ²¹+tsaŋ²¹	 	 	334 87	v a ʔ ²¹ + ts a ŋ ²¹
577	Bola	feed (pig) / pigwash	vaʔ³¹ ta⁵⁵	vaʔ³¹+ta⁵⁵	 	*wak *da / *dza	335 1041	v a ʔ ³¹ + t a ⁵⁵
578	Lashi	feed (pig) / pigwash	vuʔ³¹ tso³¹	vuʔ³¹+tso³¹	 	 	334 87	v u ʔ ³¹ + ts o ³¹
579	Maru	feed (pig) / pigwash	vɔʔ³¹ tsɔ³¹	vɔʔ³¹+tsɔ³¹	 	*wak *dza	335 1042	v ɔ ʔ ³¹ + ts ɔ ³¹
580	Xiandao	feed (pig) / pigwash	oʔ⁵⁵ cɔ⁵⁵	oʔ⁵⁵+cɔ⁵⁵	 	 	334 1043	o ʔ ⁵⁵ + c ɔ ⁵⁵
4808	ProtoBurmish	feed (pig) / pigwash	*wak	wak⁴	*wak	*wak	335	w a k ⁴
2841	Old_Burmese	ferment	pho₂k	phOk		*puk / *ʔpuk / *ʔpuk	525	pʰ o₂/ɔ k
4998	ProtoBurmish	ferment	*ʔpuk	ˀpuk⁴	*ʔpuk	*ʔpuk	525	ˀp u k ⁴
1356	Achang_Longchuan	fetch / draw (water)	xam⁵⁵	xam⁵⁵		*ʔkam / *kam	248	x a m ⁵⁵
1357	Old_Burmese	fetch / draw (water)	khap	khap		*ʔkap / *ʔkap / *kap	250	kʰ a p
1358	Rangoon	fetch / draw (water)	je²² khɑʔ⁴	je²²+khɑʔ⁴	 	 	2291 249	j e ²² + kʰ ɑ ʔ ⁴
1359	Atsi	fetch / draw (water)	ĭ⁵⁵ tʃam²¹ kham⁵¹	ĭ⁵⁵+tʃam²¹+kham⁵¹	  	  	2292 2293 249	ĭ ⁵⁵ + tʃ a m ²¹ + kʰ a m ⁵¹
1360	Bola	fetch / draw (water)	ɣəi⁵⁵ khɛ̃⁵⁵	ɣəi⁵⁵+khɛ̃⁵⁵	 	 *kam / *kan	2294 249	ɣ əi ⁵⁵ + kʰ ɛ̃ ⁵⁵
1361	Lashi	fetch / draw (water)	kjik³¹ khuː⁵⁵	kjik³¹+khuː⁵⁵	 	 	2295 249	k j i k ³¹ + kʰ uː ⁵⁵
1362	Maru	fetch / draw (water)	ɣək³¹ khɛ̃³¹	ɣək³¹+khɛ̃³¹	 	 *kam	2296 249	ɣ ə k ³¹ + kʰ ɛ̃ ³¹
1363	Xiandao	fetch / draw (water)	ti⁵⁵ kɤ⁵⁵	ti⁵⁵+kɤ⁵⁵	 	 	2297 249	t i ⁵⁵ + k ɤ ⁵⁵
4722	ProtoBurmish	fetch / draw (water)	*kam	kam¹	*kam	*kam	249	k a m ¹
52	Rangoon	fever, have	ko²² pu²²	ko²²+pu²²	 	 	1704 7	k o ²² + p u ²²
53	Achang_Longchuan	fever, have	a³¹ tu³¹ pan³¹	a³¹+tu³¹+pan³¹	  	 *dʊH *banH	1705 946 125	a ³¹ + t u ³¹ + p a n ³¹
54	Xiandao	fever, have	pu⁵⁵ pʐaŋ³⁵	pu⁵⁵+pʐaŋ³⁵	 	 	1706 947	p u ⁵⁵ + p ʐ a ŋ ³⁵
2705	Old_Burmese	few / little	nañḥ	nañḥ		*niŋH	494	n a ñ/ɲ ḥ/⁵
2706	Rangoon	few / little	nɛ⁵⁵	nɛ⁵⁵			494	n ɛ ⁵⁵
2707	Achang_Longchuan	few / little	nəŋ³¹	nəŋ³¹		*niŋH	494	n ə ŋ ³¹
2708	Xiandao	few / little	nɤŋ³¹	nɤŋ³¹			494	n ɤ ŋ ³¹
4967	ProtoBurmish	few / little	*niŋH	niŋ²	*niŋH	*niŋH	494	n i ŋ ²
1163	Achang_Longchuan	fields (wheat etc.)	ʑɔ⁵⁵	ʑɔ⁵⁵		*ʔja / *ja	206	ʑ ɔ ⁵⁵
3375	Rangoon	fifteen	shɛ⁵³ ŋɑ⁵⁵	shɛ⁵³+ŋɑ⁵⁵	 	 	3291 666	sʰ ɛ ⁵³ + ŋ ɑ ⁵⁵
3376	Achang_Longchuan	fifteen	tɕhe⁵⁵ ŋɔ³¹	tɕhe⁵⁵+ŋɔ³¹	 	 *ŋaH	3292 666	tɕʰ e ⁵⁵ + ŋ ɔ ³¹
3377	Bola	fifteen	tă³¹ thai⁵⁵ ŋa³¹	tă³¹+thai⁵⁵+ŋa³¹	  	  *ŋaH	3293 3294 1564	t ă ³¹ + tʰ ai ⁵⁵ + ŋ a ³¹
3378	Lashi	fifteen	tshĕ³³ ŋ³³	tshĕ³³+ŋ³³	 	 	3295 666	tsʰ ĕ ³³ + ŋ ³³
3379	Maru	fifteen	tă³¹ tshɛ³¹ ŋɔ⁵⁵	tă³¹+tshɛ³¹+ŋɔ⁵⁵	  	  *ŋaX	3296 3297 667	t ă ³¹ + tsʰ ɛ ³¹ + ŋ ɔ ⁵⁵
5140	ProtoBurmish	fifteen	*ŋaX	ŋa³	*ŋaX	*ŋaX	667	ŋ a ³
96	Rangoon	fight	jɑ̃²² phjiʔ⁴	jɑ̃²²+phjiʔ⁴	 	 	1726 10	j ɑ̃ ²² + pʰ j i ʔ ⁴
97	Atsi	fight	pat²¹ lu̱m²¹	pat²¹+lu̱m²¹	 	 	10 1727	p a t ²¹ + l u̱ m ²¹
98	Bola	fight	pɛʔ³¹ la̱m³⁵	pɛʔ³¹+la̱m³⁵	 	*bap / *bat 	9 1728	p ɛ ʔ ³¹ + l a̱ m ³⁵
99	Lashi	fight	pat³¹ kɔ⁵⁵	pat³¹+kɔ⁵⁵	 	 	10 1729	p a t ³¹ + k ɔ ⁵⁵
100	Maru	fight	pɛʔ³¹ la̱m³¹	pɛʔ³¹+la̱m³¹	 	*bap / *bat 	9 1730	p ɛ ʔ ³¹ + l a̱ m ³¹
2068	Old_Burmese	fight / vie for	luʔ	luʔ		*lʊX	379	l u ʔ
2069	Rangoon	fight / vie for	lu⁵³ jɛʔ⁴	lu⁵³+jɛʔ⁴	 	 	379 2655	l u ⁵³ + j ɛ ʔ ⁴
2070	Atsi	fight / vie for	lu⁵⁵ lu̱m²¹	lu⁵⁵+lu̱m²¹	 	 	379 2656	l u ⁵⁵ + l u̱ m ²¹
2071	Bola	fight / vie for	lɔ̱t⁵⁵ la̱m³⁵	lɔ̱t⁵⁵+la̱m³⁵	 	 	379 2657	l ɔ̱ t ⁵⁵ + l a̱ m ³⁵
2072	Lashi	fight / vie for	lu̱ːt⁵⁵	lu̱ːt⁵⁵			379	l u̱ː t ⁵⁵
2073	Maru	fight / vie for	la̱t⁵⁵	la̱t⁵⁵		*ʔlut / *ʔlit	380	l a̱ t ⁵⁵
2074	Xiandao	fight / vie for	lu³⁵	lu³⁵			379	l u ³⁵
4852	ProtoBurmish	fight / vie for	*lʊX	lʊ³	*lʊX	*lʊX	379	l ʊ ³
4853	ProtoBurmish	fight / vie for	*ʔlut	ˀlut⁴	*ʔlut	*ʔlut	380	ˀl u t ⁴
3743	Bola	fill (a bowl with rice)	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵		*ʔkap / *ʔkat	250	k ɛ̱ ʔ ⁵⁵
3744	Lashi	fill (a bowl with rice)	ka̱ːt⁵⁵	ka̱ːt⁵⁵			787	k a̱ː t ⁵⁵
3745	Maru	fill (a bowl with rice)	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵		*ʔkap / *ʔkat	250	k ɛ̱ ʔ ⁵⁵
3746	Xiandao	fill (a bowl with rice)	xat⁵⁵	xat⁵⁵			787	x a t ⁵⁵
4723	ProtoBurmish	fill (a bowl with rice)	*ʔkap	ˀkap⁴	*ʔkap	*ʔkap	250	ˀk a p ⁴
3747	Atsi	fill (with water)	ka̱t⁵⁵	ka̱t⁵⁵			787	k a̱ t ⁵⁵
3748	Bola	fill (with water)	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵		*ʔkap / *ʔkat	250	k ɛ̱ ʔ ⁵⁵
3749	Lashi	fill (with water)	ka̱ːt⁵⁵	ka̱ːt⁵⁵			787	k a̱ː t ⁵⁵
3750	Xiandao	fill (with water)	xat⁵⁵	xat⁵⁵			787	x a t ⁵⁵
4105	Achang_Longchuan	fill up (a hollow)	phɔ⁵⁵	phɔ⁵⁵		*pa / *ʔpa	844	pʰ ɔ ⁵⁵
4375	Maru	fill up (a hollow)	tʃi̱k⁵⁵	tʃi̱k⁵⁵		*ʔtʃi / *ʔtʃiH / *ʔtʃiX	644	tʃ i̱ k ⁵⁵
5117	ProtoBurmish	fill up (a hollow)	*ʔtʃiH	ˀtʃi²	*ʔtʃiH	*ʔtʃiH	644	ˀtʃ i ²
1835	Old_Burmese	finger	lak khyo₂ṅḥ	lak+khjOṅḥ	 	*lak 	334 2559	l a k + kʰ j o₂/ɔ ṅ/ŋ ḥ/⁵
1836	Rangoon	finger	lɛʔ⁴ tɕhɑ̃u⁵⁵	lɛʔ⁴+tɕhɑ̃u⁵⁵	 	 	334 2560	l ɛ ʔ ⁴ + tɕʰ ɑ̃u ⁵⁵
1837	Achang_Longchuan	finger	lɔʔ⁵⁵ ȵ̥au³¹	lɔʔ⁵⁵+ȵ̥au³¹	 	*lak 	334 2561	l ɔ ʔ ⁵⁵ + ȵ̥ au ³¹
1838	Atsi	finger	loʔ²¹ ŋju̱i²¹	loʔ²¹+ŋju̱i²¹	 	 	334 2562	l o ʔ ²¹ + ŋ j u̱i ²¹
1839	Bola	finger	laʔ³¹ ŋju̱ŋ³⁵	laʔ³¹+ŋju̱ŋ³⁵	 	*lak 	334 2563	l a ʔ ³¹ + ŋ j u̱ ŋ ³⁵
1840	Lashi	finger	lɔʔ³¹ ŋjo̱⁵⁵	lɔʔ³¹+ŋjo̱⁵⁵	 	 	334 2564	l ɔ ʔ ³¹ + ŋ j o̱ ⁵⁵
1841	Maru	finger	lɔʔ³¹ ŋju̱k⁵⁵	lɔʔ³¹+ŋju̱k⁵⁵	 	*lak 	334 2565	l ɔ ʔ ³¹ + ŋ j u̱ k ⁵⁵
1842	Xiandao	finger	lɔʔ⁵⁵ ɲ̊au³¹	lɔʔ⁵⁵+ɲ̊au³¹	 	 	334 2566	l ɔ ʔ ⁵⁵ + ɲ̊ au ³¹
3107	Rangoon	finger (little)	lɛʔ⁴ tθɑ̃⁵⁵	lɛʔ⁴+tθɑ̃⁵⁵	 	 	3197 595	l ɛ ʔ ⁴ + tθ ɑ̃ ⁵⁵
3108	Achang_Longchuan	finger (little)	iŋ³¹ oi³¹	iŋ³¹+oi³¹	 	 	3198 595	i ŋ ³¹ + oi ³¹
3109	Atsi	finger (little)	loʔ²¹ thaŋ⁵¹ ŋu̱i²¹	loʔ²¹+thaŋ⁵¹+ŋu̱i²¹	  	  	3199 595 3200	l o ʔ ²¹ + tʰ a ŋ ⁵¹ + ŋ u̱i ²¹
3110	Bola	finger (little)	laʔ³¹ thɔ̃³⁵ ŋju̱ŋ³⁵	laʔ³¹+thɔ̃³⁵+ŋju̱ŋ³⁵	  	 *taŋX / *tsaŋX 	3201 595 3202	l a ʔ ³¹ + tʰ ɔ̃ ³⁵ + ŋ j u̱ ŋ ³⁵
3111	Lashi	finger (little)	lɔʔ³¹ mo⁵⁵ tʃham⁵⁵	lɔʔ³¹+mo⁵⁵+tʃham⁵⁵	  	  	3203 3204 595	l ɔ ʔ ³¹ + m o ⁵⁵ + tʃʰ a m ⁵⁵
3112	Maru	finger (little)	lɔʔ²¹ thɔ̃⁵⁵ ŋju̱k⁵⁵	lɔʔ²¹+thɔ̃⁵⁵+ŋju̱k⁵⁵	  	 *taŋX 	3205 595 3206	l ɔ ʔ ²¹ + tʰ ɔ̃ ⁵⁵ + ŋ j u̱ k ⁵⁵
3113	Xiandao	finger (little)	lɔʔ⁵⁵ tsɔ³¹	lɔʔ⁵⁵+tsɔ³¹	 	 	3207 595	l ɔ ʔ ⁵⁵ + ts ɔ ³¹
5068	ProtoBurmish	finger (little)	*taŋX	taŋ³	*taŋX	*taŋX	595	t a ŋ ³
2162	Old_Burmese	fire	miḥ	miḥ		*meH / *mɛH	395	m i ḥ/⁵
2163	Rangoon	fire	mi⁵⁵	mi⁵⁵			394	m i ⁵⁵
2164	Atsi	fire	mji²¹	mji²¹			394	m j i ²¹
2165	Bola	fire	mi³¹	mi³¹		*miH / *meH	395	m i ³¹
2166	Lashi	fire	mji³³	mji³³			394	m j i ³³
2167	Maru	fire	mji³⁵	mji³⁵		*mjeH / *mreH	398	m j i ³⁵
4868	ProtoBurmish	fire	*meH	me²	*meH	*meH	395	m e ²
4871	ProtoBurmish	fire	*mjeH	mje²	*mjeH	*mjeH	398	m j e ²
164	Achang_Longchuan	fire (a shot)	pək⁵⁵	pək⁵⁵		*bik	29	p ə k ⁵⁵
176	Rangoon	fire (a shot)	tθe²² nɑʔ⁴ piʔ⁴	tθe²²+nɑʔ⁴+piʔ⁴	  	  	1770 1771 29	tθ e ²² + n ɑ ʔ ⁴ + p i ʔ ⁴
177	Atsi	fire (a shot)	mji²¹ um⁵¹ pik²¹	mji²¹+um⁵¹+pik²¹	  	  	1772 1773 974	m j i ²¹ + u m ⁵¹ + p i k ²¹
178	Bola	fire (a shot)	mi³¹ a̱m⁵⁵ pak³¹	mi³¹+a̱m⁵⁵+pak³¹	  	  *bik	1774 1775 975	m i ³¹ + a̱ m ⁵⁵ + p a k ³¹
179	Lashi	fire (a shot)	mi³¹ ɔ̱m³³ pəːk³¹	mi³¹+ɔ̱m³³+pəːk³¹	  	  	1776 1777 976	m i ³¹ + ɔ̱ m ³³ + p əː k ³¹
180	Maru	fire (a shot)	mjĭ³⁵ a̱m³¹ pak³¹	mjĭ³⁵+a̱m³¹+pak³¹	  	  *bik	1778 1779 977	m j ĭ ³⁵ + a̱ m ³¹ + p a k ³¹
181	Xiandao	fire (a shot)	sa³¹ n̥at⁵⁵ pɤk⁵⁵	sa³¹+n̥at⁵⁵+pɤk⁵⁵	  	  	1780 1781 978	s a ³¹ + n̥ a t ⁵⁵ + p ɤ k ⁵⁵
3146	Old_Burmese	firewood	thaṅḥ	thaṅḥ		*ʔtaŋH / *ʔtaŋH / *taŋH	614	tʰ a ṅ/ŋ ḥ/⁵
3147	Rangoon	firewood	thĩ⁵⁵	thĩ⁵⁵			1525	tʰ ĩ ⁵⁵
3148	Achang_Longchuan	firewood	thuaŋ³¹	thwaŋ³¹		*ʔtaŋH / *taŋH	612	tʰ w a ŋ ³¹
3149	Atsi	firewood	thaŋ²¹	thaŋ²¹			612	tʰ a ŋ ²¹
3150	Bola	firewood	thɔ̃³⁵	thɔ̃³⁵		*taŋX / *tsaŋX	1526	tʰ ɔ̃ ³⁵
3151	Lashi	firewood	thaŋ⁵⁵	thaŋ⁵⁵			612	tʰ a ŋ ⁵⁵
3152	Maru	firewood	thɔ̃³⁵	thɔ̃³⁵		*taŋH	612	tʰ ɔ̃ ³⁵
3153	Xiandao	firewood	thɔŋ³¹	thɔŋ³¹			612	tʰ ɔ ŋ ³¹
